id,quest_component_id,speech,npc_id,next_bubble,is_start,sound_id,npc_spawner_id,angle,chat_bubble_kind_id,facial,npc_group_id,camera_id,change_speaker_name
21857,17053,/거만 @ITEM_NAME(21507)|1을;를; 돌려주시겠다니! 힘든 결정에 감사드립니다. /애원 저희도 최대한 매사냥 고원을 지키려는 당신의 노력을 돕겠습니다.,9900,23006,t,,0,0,1,npc_smile,,,
21858,17053,/말 저희 실력을 믿지 못하시겠다는 뜻 같군요. 그러시다면 신의 채찍 본부로 직접 옮겨주시는 것은 어떨까요? /변명 우리의 수장인 @NPC_NAME(10338)도 당신이 직접 오면 기뻐할 것입니다.,9900,23007,f,,0,0,1,npc_smile,,,
21859,17059,/결론 |nn;@NPC_NAME(9913)|r|1과;와; 함께 신의 채찍 본부로 가시겠다는 뜻. /변명 잘 알겠습니다. 비파 항구에서 다시 뵙도록 하겠습니다.,9900,21865,t,,0,0,1,npc_smile,,,
21860,17060,/대화 비파 항구에 있는 신의 채찍 본부라... 알겠네. /사실 이곳에서 우리를 보는 눈이 많은 것 같으니 서로 흩어져서 그곳에 가도록 하지.,9913,23009,t,,0,0,1,npc_question,,,
21861,17062,/사실 @NPC_NAME(9900)|1이;가; |nn;비파 항구에 있는 @NPC_NAME(10335)|r|1을;를; 만나면 신의 채찍 본부로 가는 길을 알려줄 거라더군요. 먼저 출발하겠습니다.,,21863,t,,0,0,1,npc_question,,,
21863,17062,/대화 알았네. 신의 채찍 본부에서 보세.,9913,0,f,,0,0,1,npc_question,,,
21864,17063,/변명 오셨군요. @NPC_NAME(9913) 님도 막 여기를 지나가셨습니다.,10335,0,t,,0,0,1,npc_smile,,,
21865,17059,/사실 비파 항구에 도착하면 @NPC_NAME(10335)|1을;를; 찾으세요. /대화 그에게 물으면 신의 채찍 본부가 어딨는지 알려줄 겁니다.,9900,0,f,,0,0,1,npc_smile,,,
21866,17129,"/칭찬 기다렸어요, 여러모로. 바람의 신이 선택한 전사, 맞죠? 직접 보니까 과연 소문대로군요.",10326,21867,t,,0,0,1,npc_smile,,,
21867,17129,/말 ...소문이 이상하게 난 건 아니겠죠?,,0,f,,0,0,1,npc_smile,,,
21873,17139,/거만 저승의 너머를 보고 온 자. 삶의 허무와 죽음의 고통을 이해한 자. 안탈론의 충실한 종복. 이 정도면 내 소개가 됐을 것 같군.,10339,0,f,,0,0,1,npc_sad,,,
21874,17214,/주장 @NPC_NAME(10339)|1을;를; 막아야 해요!,10338,0,f,,0,0,1,npc_question,,,
21879,17145,|nn;@ITEM_NAME(21546)|r? 다시 나타나다니... 이것으로 @NPC_NAME(10343)|1을;를; 막겠어!,,0,t,,0,0,2,npc_sad,,,
21880,17151,/대화 우리는 이제 @ITEM_NAME(21545)|1을;를; 찾아내기 위해 최선을 다할 것입니다. 당신이 우리를 도와주지 않았다면 이런 결심조차 못하게 되었겠지요.,10342,21881,t,,0,0,1,npc_smile,,,
21881,17151,"/결론 지금은 신의 채찍을 복구하는 것이 우선이라서, 큰 감사를 표시하지 못하겠지만, 나중에 다시 웃으며 만나기를 바랍니다.",10342,0,f,,0,0,1,npc_question,,,
21882,17154,/대화 오랜만이야. 여기서 기다린 보람이 있네.,10362,0,t,,0,0,1,npc_smile,,,
21883,17157,"/변명 나, 나는 보았소! 반짝이는 그것을! 순백 속의 심연을! @ITEM_NAME(21545)|1을;를;! ",10367,0,t,,0,0,1,npc_question,,,
21884,17159,"@NPC_NAME(10367), 정신이 듭니까? @ITEM_NAME(21545)에 대해 아는 게 있으면 대답해보세요.",,0,t,,0,0,1,,,,
21885,17161,"/따짐 너로구나. @NPC_NAME(10343) 총관에게 상처를 입혀서, 안탈론 님의 심기를 불편하게 한 녀석이!",10366,21886,t,,0,0,1,npc_question,,,
21886,17161,"/결론 @ITEM_NAME(21545)의 냄새를 맡고 온 거라면, 미안하지만 한발 늦었다. 이미 그건 보냈다. 무한을 이해하는 학자들의 곁으로.",10366,0,f,,0,0,1,npc_question,,,
21888,17165,"/아쉬워 @ITEM_NAME(21545)|1을;를; 되찾기를 바랐는데, 아직 내가 생명의 빚을 못 갚은 것 같아서 아쉬운걸. /말 @ITEM_NAME(21545)의 정보를 얻게 되면 어떻게든 알려줄게.",10361,21889,t,,0,0,1,npc_question,,,
21889,17165,"/긁적 나는 이제 떠나. 그림자 매 상부에 의문이 생겼어. @NPC_NAME(10342), @NPC_NAME(10334)처럼 /변명 최근 사건에 등장하는 이름들이... 다들 우리 총관이야. 우리 상부를 조사해봐야겠어.",10361,21890,f,,0,0,1,npc_sad,,,
21890,17165,"/대화 갈라진 길의 끝에서 다시 만날 수 있겠지. 그럼, 안녕...",10361,0,f,,0,0,1,npc_smile,,,
21891,16859,"/팔짱 @ITEM_NAME(23623)|1을;를; 보니, 살피라 신전에 가면 @ITEM_NAME(21322)|1을;를; 찾을 수 있을 것 같아. 탑의 도시에 있는 큰 신전 말야.",10139,0,t,,0,0,1,npc_question,,,
21892,16866,/결론 |nn;탑의 도시 앞 교역 광장에 @NPC_NAME(10145)|r|1이;가; 있을 거야. /말 이 쪽지를 보여주면서 그림자 매의 사람들에게 연락하라고 전해. 그러면 다들 @ITEM_NAME(21322)|1을;를; 찾으러 나설 거야.,10139,22347,t,,0,0,1,npc_question,,,
21893,16867,/불량 용의 눈을 찾으러 혼자 왔다고? 정말 그 정도로 자신 있는 거야?,10145,21894,t,,0,0,1,npc_question,,,
21894,16867,/변명 설마 그림자 매에서 아무나 보냈다고 생각하는 건가요. 걱정하지 말고 용의 눈이 있을 만한 장소를 말해줘요.,,22837,f,,0,0,1,npc_question,,,
21895,10813,/받기 조반니의 목걸이가 확실하군요. 조만간 용병단이 이곳을 다시 공격한단 말입니까?,5869,21899,t,,0,0,1,npc_question,,,
21896,16869,"/고민 음, 잘 모르겠어. 그 |nn;@ITEM_NAME(21322)|r|1이;가; 어디 있는지. 살피라 신전은 여기 광장에서 바로 북쪽에 보이는 문으로 들어가면 나올 거야.",10145,21901,t,,0,0,1,npc_smile,,,스쿠르엔
21897,16869,/비밀 동부 거주지에 있는 술집이 있지. 그림자 매 본부는 어디일까. 조심해. @NPC_NAME(9891)|1이;가; 사나우니까. /긍정 그래서 내 취향이지만...,10145,0,f,,0,0,1,npc_smile,,,스쿠르엔
21898,18612,@ITEM_NAME(21322)은 직접 찾을 테다. 그걸로 그림자 매 상부에 접근하면 @NPC_NAME(10047)의 소식을 알 수 있을 거야.,,0,t,,0,0,2,,,,
21899,10813,/주장 알겠습니다. 도무지 포기할 줄 모르는 놈들에게 이번엔 크게 경고를 해야겠습니다.,5869,21902,f,,0,0,1,npc_question,,,
21901,16869,/말 그림자 매 본부는 어딨죠? 호랑이 등뼈 산맥에서만 활동해서 본부는 처음 가보는 거예요.,,21897,f,,0,0,1,,,,
21902,10813,/사실 저를 대신해서 노예 피난처 안에 있는 @NPC_NAME(1727) 님께도 이 사실을 전해주십시오.,5869,0,f,,0,0,1,npc_question,,,
21904,16871,"/거만 뭐야, 너도 그림자 매 단원이냐? 요새 지부들의 기강이 해이해졌군. 아무나 뽑고.",9891,21905,t,,0,0,1,npc_angry,,,
21905,16871,/거만 그 아무나가 @ITEM_NAME(21322)을 가져왔다면 어쩔 테요?,,21906,f,,0,0,1,,,,
21906,16871,"/팔짱 어쩔 테요? ...잠깐, @ITEM_NAME(21322)!",9891,0,f,,0,0,1,npc_question,,,
21907,16877,|nn;@NPC_NAME(2660)|r 님이 좋아하겠군요. /뒤 @ITEM_NAME(21322) 소식을 목 빠지게 기다리고 계셨소. 2층 방에 계시니 가서 말씀드리시오. ,9891,0,t,,0,0,1,npc_question,,,
21908,16878,"/박수 @ITEM_NAME(21323)을 가져오다니, 여기 있는 웬만한 녀석들보다 훨씬 낫군! @PC_NAME(0), 이름을 기억해놓지!",2660,0,t,,0,0,1,npc_smile,,,
21909,16883,...또 뱀의 틈으로 밀치는 건 아니겠지.,,0,f,,0,0,2,,,,
21910,16884,빈센시오라면 쇳조각을 맡기고 죽은 그 남자... 그림자 매 고위 단원이었단 말이지...,,0,f,,0,0,2,,,,
21911,16886,/변명 왜 다들 상품 기록원은 조사 안 하는지 모르겠어. 빈센시오가 무슨 쇳조각인가를 찾겠다고 |nn;@NPC_NAME(10149)|r|1을;를; 만나는 걸 분명 봤었다고. ,2631,21912,t,,0,0,1,npc_question,,,
21912,16886,@NPC_NAME(10149)? 어디 있는 상인이지?,,21913,f,,0,0,1,npc_question,,,
21913,16886,"/대화 @NPC_NAME(10149)|1은;는; 동부대로 아래 남쪽 상업지구에서 좌판을 펼쳐놓고 장사하지. /반대 사람들이 맡겨놓고 안 찾아간, 금붙이나 쇳조각들을. 그런 하찮은 녀석이 뭘 알겠어.",2627,0,f,,0,0,1,npc_question,,,
21914,16887,/말 빈센시오... 만난 적은 있다. 별다른 이야기는 안 했어. 뭔가 쇠붙이를 보여줬는데 낡았어.,10149,22809,t,,0,0,1,,,,므라므시
21916,16895,/주저 여기 상인 중에 그런 고대 유물을 제일 잘 아는 건 이 옆 건물에 있는 고서적 상인 |nn;@NPC_NAME(10148)|r죠.,10150,24068,t,,0,0,1,npc_smile,,,
21917,16896,/질문 빈센시오가 이런 @ITEM_NAME(23625)|1을;를; 가져왔었나요?,,21918,t,,0,0,1,,,,
21918,16896,/고민 ...아샤벨 총관이 찾던 물건이군. 이건 아무나 감당할 물건이 아니오. 내가 당신이면 강에 갖다버리겠소.,10148,22810,f,,0,0,1,npc_question,,,
21919,16898,/결론 @NPC_NAME(10144)들이 도시 곳곳에 도자기 모양 폭탄을 설치하고 있소. 그들에게 @ITEM_NAME(23395)|1을;를; 빼앗아 |nn;@DOODAD_NAME(4271)|r|1을;를; 중화시키시오. 도시가 안전해지면 그때 찾아오시오.,10148,0,f,,0,0,1,npc_question,,,
21920,2708,/변명  둘 중 누가 승리해도 이곳의 노예들을 탄압하는 건 비슷비슷합니다. 영광의 해안에서 그들을 정탐 중인 |nn;@NPC_NAME(1662)|r|1을;를; 만나보시겠습니까? 그곳 상황에 대해 자세히 들으실 수 있을 겁니다.,1727,0,f,,0,0,1,npc_question,,,
21922,16901,/사실 화재를 일으키려는 자들은 모두 막았소? 탑의 도시를 지켜준 값을 치러야겠군.,10148,21923,t,,0,0,1,npc_smile,,,
21923,16901,탑의 도시를 정말 사랑하시는군요.,,21924,f,,0,0,1,npc_smile,,,
21924,16901,/변명 장사 터전하고 단골들을 잃기 싫어서 그럴 뿐이오. 도시가 불타면 슬퍼하실 만한 분의 얼굴도 떠오르고...,10148,0,f,,0,0,1,npc_smile,,,
21926,16916,/긍정 이것은 파괴신 키리오스의 투구 일부분이오. 2천 년 전 엘프 영웅이 키리오스의 투구를 깨뜨렸지.,10148,24176,t,,0,0,1,npc_question,,,
21928,17955,"/결론 황금 바다 해적들이 필사의 저항을 하고 있지만, 만약 다른 원군이 없다면 조만간 구국성화단의 승리로 끝날 것 같아요.",1662,21931,t,,0,0,1,npc_question,,,
21929,16932,/사실 이 도시에 더 있으면 위험할 것 같으니 일단 떠나시오. |nn;서쪽 성문 밖에 @NPC_NAME(10147)|r가 도와줄 거요.,10148,22815,t,,0,0,1,npc_question,,,
21930,16933,/사실  @NPC_NAME(10148)의 손님이라고요. 또 오래된 유물 같은 걸로 문제가 생긴 거겠군요. /호호 맞춰볼까요? 그림자 매랑 관련된 물건이죠? 그러지 않고는 내게 보냈을 리 없으니...,10147,0,t,,0,0,1,npc_smile,,,
21931,17955,/사실 그나저나 저들 중 누군가의 승리로 이 대치상황이 끝나고 나면 그 화살이 노예 피난처로 돌려질까 두렵네요.,1662,0,f,,0,0,1,npc_question,,,
21932,16986,/대화 동틀녘 반도 여행자의 샘 근처에서 @NPC_NAME(10190)|1을;를; 찾아 @ITEM_NAME(21494)|1을;를; 건네주세요.,10147,0,f,,0,0,1,npc_smile,,,
21933,16986,"/비밀 오스테라의 @NPC_NAME(10196)|1을;를; 찾으려면, 그를 아는 사람을 만나야 행방이 정확하겠죠. |nn;@NPC_NAME(10190)|r|1이;가; 알려줄 거예요.",10147,21932,t,,0,0,1,npc_question,,,
21934,16987,"/긁적 @NPC_NAME(10196)... 리턴드를 만나려는 사람이라니, 당신도 쉽게 볼 사람은 아닌 것 같군요.",10190,0,t,,0,0,1,npc_question,,,
21936,16991,/사실 오스테라에서 선착장 쪽으로 길을 따라 가다 보면 <떠도는 별>이라는 이름의 항구 술집이 하나 있습니다.,10190,24166,t,,0,0,1,npc_question,,,
21938,16992,"/팔짱 초면에... 그 암호는 사람을 죽여달라는 것도 아니고, 무언가를 찾아달라는 것도 아니고, 내게 무엇을 묻고 싶습니까? ",10196,0,t,,0,0,1,npc_question,,,
21939,16993,"/결론 @ITEM_NAME(21500)에서 느껴지는 이건, 파괴신 키리오스의 힘입니다. 틀림없어요. /휴우 으윽, 이 투구를 위해 희생된 자들의 저주와 사념이 내게도 전해져옵니다. ",10196,21940,t,,0,0,1,npc_question,,,
21940,16993,/고민 누가 이 투구를 원대륙에서 옮겨 왔을까요? 의문투성이입니다. /대화 한 가지 분명한 건 이것 하나만으로도 그림자 매를 아수라장으로 만들 수 있습니다.,10196,21941,f,,0,0,1,npc_question,,,
21941,16993,/변명 그게 무슨 말입니까? 이것과 그림자 매가 무슨 연관이 있죠?,,22827,f,,0,0,1,npc_question,,,
21942,16997,"/대화 방법이 있습니다. 자유 광장에 있는 여관에 가서 |nn;@NPC_NAME(5507)|r에게 슬쩍 말하면, /명령 오스테라 뿐 아니라 하리하라 대륙 전체에 소문이 퍼질 겁니다.",10196,0,f,,0,0,1,npc_question,,,
21943,17559,"/대화 에휴, |nn;@ITEM_NAME(17273)|r|1을;를; 구해야 할 텐데.",1729,21944,t,,0,0,1,npc_sad,,,
21944,17559,/고민 노예 피난처에 자라고 있는 @DOODAD_NAME(2959)|1을;를; 좀 베면 나올 텐데 말이야...,1729,21946,f,,0,0,1,npc_sad,,,
21945,17000,"/팔짱 당신, 여관 주인에게 빈센시오라고 가짜 이름을 말했죠? 이유는 모르겠지만, 나를 도와주면 여관 주인에게 사실대로 말하지는 않을게요.",10195,21947,t,,0,0,1,npc_smile,,,
21946,17559,"/놀람 어이쿠, 언제 나타나셨소? 나룻배가 박살 나서 망연자실해 있었소... 이 배가 없으면 이곳은 이동 수단이 없어서 말이오.",1729,0,f,,0,0,1,npc_sad,,,
21947,17000,/사실 |nn;칼리아이 가문 저택의 정원에 있는 조각상에는 @ITEM_NAME(21501)|r|1이;가; 숨겨져 있어요. 그걸 찾아서 내게 갖다 주시겠어요?,10195,22834,f,,0,0,1,npc_question,,,
21948,17002,/말 이 @ITEM_NAME(21501)에는 우리가 알지 못하는 과거가 기록되어 있죠. 그리고 어쩌면 미래도...,10195,21949,t,,0,0,1,npc_smile,,,
21949,17002,/감사 이제 저는 @NPC_NAME(10148)에게 돌아갈 수 있겠어요. 당신 덕분에 난 하리하랄라야의 폐허에 있는 전하를 만날 기회를 얻은 거예요. 고마워요.,10195,0,f,,0,0,1,npc_question,,,
21950,17004,/주저 당신에게 전해달라는 연락이 왔어요. <기계 지구에 있는 집결지로 와라. 벽에 그림자 매의 휘장을 걸어놓겠다.>라고. 거기에 |nn;그림자 매|r들이 모여 있다더군요.,5507,21951,t,,0,0,1,npc_sad,,,쿠핀
21951,17004,/고민 그 집결지 2층 가장 깊은 곳에... @NPC_NAME(10047)|1이;가; 있겠죠. |nn;@ITEM_NAME(21502)|r의 힘을 시험해볼 기회이기도 하고요.,,22839,f,,0,0,1,,,,
21952,17561,"/박수 이야, 훌륭하오! 덕분에 나룻배를 수리할 수 있겠소. 고맙소.",1729,0,t,,0,0,1,npc_smile,,,
21955,17010,"/사실 이 쪽지는, @NPC_NAME(10194)|1이;가; 쓴 거잖아? @NPC_NAME(10047)|1이;가; 나를 여기로 끌어들인 게 아니었어?",,22840,t,,0,0,1,,,,
21956,17584,/고민 황금 바다 인어도 인어지만 정말 무서운 건 그게 아니라오. 혹시 |nn;@NPC_NAME(7783)|r|1을;를; 마주친 적이 있소?,1729,21958,t,,0,0,1,npc_sad,,,
21958,17584,/팔짱 빌어먹을 여신상인지 뭔지 때문에 그 흉포한 놈들 역시 여기 나타났다고 하오. 이런 나룻배는 그냥 조각나 버리겠지.,1729,21961,f,,0,0,1,npc_sad,,,
21960,17011,/팔짱 빈센시오의 유품을 가진 게... 너였다니! 이럴 줄 알았으면 @NPC_NAME(10334) 총관의 지시대로 움직이지 않았을 거다.,10194,22844,t,,0,0,1,,,,
21961,17584,/주저 듣기로는 영광의 해안 바닷가에서 목격했다고 하니 그 @NPC_NAME(7783)|1을;를; 처치해주시오. 당신의 용맹함을 믿겠소!,1729,0,f,,0,0,1,npc_sad,,,
21962,17015,/대화 노래의 땅에서 다시 만나자. |nn;비파 항구|r의 길목에서 너를 기다리겠다. /결론 먼저 피해. 피비린내를 맡고 그림자 매 단원들이 몰려오기 전에.,10194,0,t,,0,0,1,npc_sad,,,
21963,17016,/사실 왔군. 소식 하나 알려주지. @NPC_NAME(10334) 총관과 @NPC_NAME(10047)|1이;가; 움직이기 시작했어. /대화 특히 @NPC_NAME(10047)|1은;는; 비파 항구에 벌써 도착한 것 같아.,10323,21964,t,,0,0,1,npc_question,,,
21964,17016,이제야 @NPC_NAME(10047)|1을;를; 만날 수 있겠군.,,22841,f,,0,0,1,npc_angry,,,
21965,17094,"/결론 거기서 만약 @NPC_NAME(10047)|1을;를; 마주치면, 그 가족을 지켜줘.",10323,0,f,,0,0,1,npc_sad,,,
21966,17095,/말 으... 으으... 빈센... 시오...,9916,21967,t,,0,0,1,,,,
21967,17095,"정신 차려요. @NPC_NAME(9916), @NPC_NAME(9916)!",,0,f,,0,0,1,,,,
21968,17098,무슨... 물건인... 가요... 우리 가족을... 이렇게 만들... 만한... 물건인가요. 무엇을 찾건... 여기 없을 텐데...,9916,0,t,,0,0,1,,,,숨이 약해지는 헬렌
21969,17101,@NPC_NAME(9916)? @NPC_NAME(9916)?... /한숨 당신 가족의 몫까지 @NPC_NAME(10047)에게 돌려줄게요. 영원한 꿈속에 편히 쉬시길.,,0,f,,0,0,1,npc_sad,,,
21970,17102,"/긁적 처음 보는 분인데... 나, 나한테 무슨 볼일이죠?",10329,21971,t,,0,0,1,npc_question,,,
21971,17102,/사실 그림자 매 단원인 건 알고 있어. 물어볼 게 있다.,,22857,f,,0,0,1,npc_angry,,,
21973,17107,"/말 @NPC_NAME(10329)|1이;가; 말한 @AREA_SPHERE(1345)|1이;가; 여기 같다. 문 옆에 사람이 쓰러져 있잖아? 가만, 이 사람은... @NPC_NAME(2627)?",,0,t,,0,0,2,npc_question,,,
21974,17211,"드디어 찾았다! @NPC_NAME(10330), 내 얼굴을 기억하겠지!",,21975,t,,0,0,1,,,,
21975,17211,"/거만 글쎄, 내게 복수하려는 자가 너무 많아서. 그것보다 자네가 들고 있는 그 쇳조각은 정말 신기하군. /사실 그걸로 저놈들이 다 쓰러지다니.",10330,21976,f,,0,0,1,npc_question,,,
21976,17211,너는 왜 안 쓰러지지? 키리오스를 숭배하지 않나?,,21977,f,,0,0,1,,,,
21977,17211,/따분 그게 키리오스 숭배와 관련된 물건인가 보지? 하지만 나는 키리오스가 아니라 돈을 섬기지.,10330,21980,f,,0,0,1,npc_smile,,,
21979,17113,"/팔짱 글쎄, 네 힘으로 나를 쓰러뜨릴 수 있을까?",10330,0,t,,0,0,1,npc_smile,,,
21980,17211,네놈이 키리오스 숭배자가 아니라서 다행이구나! 맨정신인 채로 처치해주마!,,0,f,,0,0,1,npc_angry,,,
21982,17115,"/결론 자네만 보내놓고 보니, 차마 발걸음이 안 떨어져서. 한동안 무기를 안 들어서 손이 근질거리던 차에 잘 됐어. 트란도 안전한데 옮겨놨으니 홀가분하게 싸울 수 있어.",10324,22901,f,,0,0,1,npc_smile,,,
21983,17115,"/쉿 잠깐, 어디선가 수상한 낌새가 느껴지는데.",10324,0,f,,0,0,1,npc_question,,,
21984,18215,/변명 뭣이라! 자네가 그 간악한 놈을 처치했다고? 정말인가!,7770,22011,t,,0,0,1,npc_smile,,,
21985,17119,"/만세 됐다! @NPC_NAME(10330)도, @NPC_NAME(10334)도 물리쳤어! @NPC_NAME(10045), 내가 물리쳤어! 내가...",,0,t,,0,0,1,npc_smile,,,
21986,17120,/사실 일단 여기를 빠져나가자.,10324,0,f,,0,0,1,npc_smile,,,
21996,17126,/감사 당장 느껴지지는 않지만... 당신의 활약 덕에 이 세계가 가진 운명의 흐름이 바뀌었을 것입니다. 작게나마 경의를 표합니다.,10328,22862,f,,0,0,1,,,,
21998,17167,/주저 혹시 당신... @NPC_NAME(10125)|1이;가; 찾는 그분이군요! /사실 |nn;가리어진 숲으로 가는 길목에 가보세요. @NPC_NAME(10365)|r|1이;가; 당신을 기다리고 있습니다.,10363,21999,t,,0,0,1,npc_question,,,
21999,17167,/비밀 조심하세요. @NPC_NAME(10330)|1을;를; 따르던 자들이 당신을 노리고 있습니다.,10363,22000,f,,0,0,1,npc_question,,,바그바트를 돕는 아타카
22000,17167,괜찮습니다. 저를 노리는 자는 나타날 때마다 쓰러트렸습니다.,,0,f,,0,0,1,,,,
22001,17169,/결론 @NPC_NAME(10325)가 말한 분이군요. 저를 도와주세요. 당신도 관계된 일이니까요.,10365,0,t,,0,0,1,npc_question,,,바그바트를 아는 브로난
22002,17171,/대화 아샤벨이 살아났다는 소문을 들었습니다. 진짜인가요? 분명 내가 쓰러뜨렸는데.,,22003,f,,0,0,1,npc_question,,,
22003,17171,/한숨 안탈론이 만들어낸 매의 형제는 불사의 몸을 갖고 있어요. 큰 치명상을 입을 수는 있지만 죽음에 이르지는 않아요. /말 @NPC_NAME(10334)도 마찬가지죠. 분명 힘을 회복해서 나타날 거예요.,10370,22866,f,,0,0,1,npc_question,,,
22004,2713,/대화 내가 니콜라 엄마가 맞는데...,1732,22005,f,,0,0,1,npc_question,,,
22005,2713,"/말다툼 콜록, 콜록, 그런데 무슨 일로 오셨죠? 혹시 우리 아들에게 무슨 일이라도 생겼나요?",1732,22006,f,,0,0,1,npc_sad,,,
22006,2713,/받기 어디 보자... 내 아들이 하리하라 대륙에서 성공한 대상인이 되었다고?,1732,2941,f,,0,0,1,npc_question,,,
22007,17175,/묵념 이것은... 빈센시오의 일기?,,0,t,,0,0,2,,,,
22008,2713,"/기침 콜록, 콜록, 늙고 병들어 죽을 날만 기다리는 이 늙은이를 왜 찾아온 겁니까?",1732,22004,t,,0,0,1,npc_sad,,,
22009,10620,/결론 @ITEM_NAME(23432)|1을;를; 충분히 얻었으면 저 위의 구국성화단 야영지에 있는 빅토리우스 님에게 직접 갖다 드리게. 매우 좋아하실걸세.,1835,0,f,,0,0,1,npc_question,,,
22010,10373,/사실 |nn;@NPC_NAME(7773)|r|1을;를; 처치하고 구국성화단 야영지에 있는 빅토리우스 님에게 보고해주십시오.,7772,14981,f,,0,0,1,npc_question,,,
22011,18215,/호호 크하하하! 이제 남은 해적들을 싸그리 토벌하면 마르켈루스 장군께 표창은 물론 저 거만한 집정관 카론의 얼굴이 볼 만 하겠군. 하하하!,7770,22012,f,,0,0,1,npc_smile,,,
22012,18215,"/결론  자자, 내가 보수는 넉넉히 줄 테니 어서 이곳을 떠나도록! 물론 입조심하는 건 말하지 않아도 잘 알고 있으리라 믿지. 흐흐.",7770,0,f,,0,0,1,npc_smile,,,
22013,17563,짝짓기 시기가 돼서 그런지 @NPC_NAME(8002)|1이;가; 자꾸 이곳저곳을 들쑤시고 다니고 있어요. 녀석을 따끔하게 혼내주세요! - 보석 세공사 다리아 -,,0,t,,0,0,3,,,,
22015,2570,/명령 이 물약을 사용해 흐느끼는 노천광산에 있는 흉측한 @NPC_NAME(7786)|1을;를; 제거하도록 해!,1713,0,f,,0,0,1,npc_question,,,
22016,18310,/대화 @NPC_NAME(7786)|1을;를; 제거했단 말인가? 다행이군. 더 이상 톨루스 님의 질책은 받지 않겠지.,1690,0,t,,0,0,1,npc_question,,,
22017,10583,/부탁 노천광산 경비대 몇 명 죽여서는 끝나지 않아요. 부탁합니다. 우리를 불쌍히 여긴다면 제발 @NPC_NAME(1580)를 처치해주세요.,1792,0,f,,0,0,1,npc_sad,,,
22018,2564,"/변명 봇짐이 생각보다 무거운 건... 뭐, 알잖나. 음식만 보내서는 안 된다네. 부디 조심해서 옮겨주게...",1715,2785,f,,0,0,1,npc_question,,,
22019,17802,"/사실 그들은 살로니키 해방전선과 목적은 같지만, 수단과 방법을 가리지 않는 과격파 집단이라고 하더군.",1715,22021,f,,0,0,1,npc_question,,,
22020,17802,/결론 최근 |nn;@NPC_GROUP_NAME(413)|r|1이;가; 이즈나 왕도에 나타났다고 하네. 그들이 이곳을 해코지하기 전에 그들을 치기로 했어.,1715,22019,t,,0,0,1,npc_question,,,
22021,17802,/변명 @NPC_GROUP_NAME(413)|1을;를; 처치하고 이즈나 왕도 검문소에 있는 @NPC_NAME(7794) 님에게 알려주게. 그럼 이 일에 대한 대금을 치러 주실 걸세.,1715,0,f,,0,0,1,npc_question,,,
22022,17804,/박수 산달리온이 쓸만한 자를 보냈군. 수고했네.,7794,22023,t,,0,0,1,npc_question,,,
22023,17804,/화남 그나저나 붉은 구월단 녀석들. 감히 왕도에까지 모습을 드러내다니 절대로 가만두지 않겠다!,7794,0,f,,0,0,1,npc_smile,,,
22024,17797,경고! 검투 경기장으로 향하던 마차에서 사나운 사자 무리가 탈주했습니다. 이 근방을 통행 시 각별한 주의가 필요합니다. - 왕실 순찰대 글로리아 -,,0,t,,0,0,3,,,,
22027,17806,/결론 내 밑에서 좀 더 일해보지 않겠나? |nn;@DOODAD_NAME(4529)|r|1을;를; 조사해주게. 붉은 구월단 놈들이 이렇게 요란하게 나타난 게 수상하단 말이지...,7794,22028,t,,0,0,1,npc_question,,,
22028,17806,/사실 자네의 감을 믿어보겠네. 대기 중인 마차 중에 수상해 보이는 마차를 지목해 조사해보게.,7794,0,f,,0,0,1,npc_question,,,
22029,17808,/거만 그것 보게. 역시 내 예상대로 마차에 천한 종자들이 섞여 있었군!,7794,22030,t,,0,0,1,npc_question,,,
22030,17808,"/거만 감히 날 속이려 하다니 오백 년은 이르단 말이지. 아무튼, 수고했네.",7794,0,f,,0,0,1,npc_angry,,,
22031,6899,/사실 @ITEM_NAME(18493)|1을;를; 구하시면 보름 거주지에 있는 제 아내 다프네에게 전해주세요. 부탁해요. ,1661,0,f,,0,0,1,npc_sad,,,
22032,17824,/변명 붉은 구월단은 오색 들판의 곡식창고를 지키고 있는 |nn;@NPC_NAME(1606)|r|1이;가; 얼마나 무서운 자인지 모르고 있어요.,1660,22033,t,,0,0,1,npc_sad,,,
22033,17824,/감사 당신의 실력이라면 가능할 지 모릅니다. 동포인 붉은 구월단의 희생자가 나오지 않게 @NPC_NAME(1606)|1을;를; 처치해주세요. 부탁합니다.,1660,0,f,,0,0,1,npc_sad,,,
22034,3213,"/대화 시간은 좀 늦었지만, 물건은 제대로 도착했군요. 수고하셨습니다. 여기 수고하신 보상금입니다.",10618,0,t,,0,0,1,,,,
22035,17820,"/결론 크, 큰일이에요. |nn;@NPC_NAME(1596)|r들이 꽃 경작지에 또 나타났어요.",1737,22036,t,,0,0,1,npc_sad,,,
22036,17820,/긁적 지금 경비병들도 붉은 구월단 일로 정신없는 상황인데 이대로 놔뒀다간 나중에 주인님이 /애원 경을 칠 거에요. 제 품삯이라도 드릴 테니 도와주세요!,1737,,f,,0,0,1,npc_sad,,,
22038,17822,"/감사 다 죽여버릴 줄 몰랐어요. 해결이란 그렇게 하는 거군요... 여기, 크지 않지만 제 성의를 /주기 받아주세요.",1737,0,t,,0,0,1,npc_smile,,,
