id,name
1757,살피라 여신의 조각상 복원
1759,@ITEM_NAME(23411)으로 황폐해진 누이 여신의 제단 장식하기
1761,검은 수염 도적단 처치
1762,핏빛 안개 부족 오크 처치
1763,@DOODAD_NAME(1198)에서 @ITEM_NAME(24387) 획득
1765,생명의 꽃 심기
1766,병든 동물 치료
1768,동물의 뼈를 수습해서 무덤 만들기
1769,기우제 지내기
1771,스미굴의 집 방문
1772,갈색비늘 에키혼 야영지 찾기
1773,돌로 변한 갈색비늘 에키혼 치료
1774,반인반사의 알 파괴
1775,병에 걸린 엘프에게 가공된 치유의 열매 먹이기
1776,에키혼 감옥문 열기
1777,커다란 돌 속 확인
1778,납치당한 엘프 찾기
1779,감옥문 열기
1780,정화의 의식 거행
1781,붉은발톱 대머리 독수리의 알 파괴
1782,@ITEM_NAME(24357) 수집
1783,@ITEM_NAME(24363) 수집
1784,마을이나 주거 지역에 있는 우물에서 물 떠오기
1785,@ITEM_NAME(15652) 심기
1786,@ITEM_NAME(15646) 심기
1788,@ITEM_NAME(15659) 심기
1789,@ITEM_NAME(7992) 수확
1790,@ITEM_NAME(8012) 수확
1791,@DOODAD_NAME(525)|1을;를; 이용해 @ITEM_NAME(8505) 만들기
1792,@ITEM_NAME(8005) 수확
1793,@ITEM_NAME(784) 수확
1794,@ITEM_NAME(16230) 내려놓고 키우기
1795,@ITEM_NAME(15661) 심기
1796,@ITEM_NAME(15663) 심기
1797,@ITEM_NAME(15676) 심기
1798,@ITEM_NAME(15675) 심기
1799,@ITEM_NAME(24376) 전달
1800,@ITEM_NAME(24378) 수집
1801,@ITEM_NAME(24385) 수집
1802,@ITEM_NAME(24384) 수집
1803,@ITEM_NAME(24383) 수집
1804,@ITEM_NAME(24380) 수집
1805,@ITEM_NAME(3685) 수확
1806,@ITEM_NAME(3684) 수확
1807,@ITEM_NAME(24379) 수집
1808,@ITEM_NAME(7998) 수확
1809,@ITEM_NAME(8010) 수확
1810,닭 도축하여 @ITEM_NAME(3507) 얻기
1811,@ITEM_NAME(24386) 수집
1812,@ITEM_NAME(15676) 심기
1813,@ITEM_NAME(15675) 심기
1814,@ITEM_NAME(7738) 심기
1815,@DOODAD_NAME(5019) 마저 박기
1816,@ITEM_NAME(24401) 수집
1817,@ITEM_NAME(24409) 수집
1818,@ITEM_NAME(24410) 수집
1819,@ITEM_NAME(24411) 수집
1820,@ITEM_NAME(24412) 수집
1821,하만의 수하에게 소지품 검사 받기
1822,피 묻은 손 야영지로 가는 길에서 마리안 찾기
1823,오이 심기
1824,@NPC_NAME(10149)|1을;를; 찾아 대화하기
1825,오이 성장 중
1826,@ITEM_NAME(24429) 수집
1827,모래 먼지 마을에서 도와줄 만한 사람을 찾기
1828,@NPC_NAME(10555)에게 말 걸기
1829,@NPC_NAME(3132)|1과;와; @NPC_NAME(3133) 처치
1830,빈센시오의 부인 @NPC_NAME(9916)|1과;와; 만나기
1831,@NPC_NAME(3138) 찾기
1832,@NPC_NAME(3139)에게 서신 전달
1833,@NPC_NAME(3142)에게 숲의 저주에 대해 묻기
1834,@AREA_SPHERE(1345)에서 @NPC_NAME(10330) 찾아내기
1836,흩어진 유골을 모아 @ITEM_NAME(14318) 만들기
1837,@ITEM_NAME(14136) 8개를 모아 고대인의 유골로 복원하기
1838,@NPC_NAME(3339)에게 악보 전달
1839,이니스테르 @NPC_NAME(1432)에게 편지 전하기
1840,@ITEM_NAME(24553) 수집
1841,@ITEM_NAME(24552) 수집
1842,@ITEM_NAME(24551) 수집
1843,@ITEM_NAME(24550) 수집
1844,@ITEM_NAME(24555) 수집
1845,@DOODAD_NAME(5066)에 물 주기
1846,신기루 섬 경매인 찾아가기
1847,@NPC_NAME(11275)의 소지품 얻기
1848,@ITEM_NAME(15972) 구입하기
1849,피 묻은 손의 흔적 찾기
1850,두 왕관의 @AREA_SPHERE(1450)에 진입
1852,@DOODAD_NAME(5057)|1을;를; 사용
1853,신기루 섬 안내인 찾아가기
1854,신기루 섬 안내인 찾아가기
1855,@ITEM_NAME(24376) 전달
1856,신기루 섬 안내인 찾아가기
1857,낮의 눈에서 @NPC_NAME(10847)|1과;와; @NPC_NAME(4205) 찾기
1858,낮의 눈 가운데 섬에서 @NPC_NAME(10847) 찾기
1859,@NPC_NAME(4206) 찾아가기
1861,@NPC_NAME(5742) 일행 찾기
1862,루브크라프스 연구소 2층 방에 잠입하기
1863,@NPC_NAME(7648)과 @NPC_NAME(7674) 처치
1864,나무 위 @ITEM_NAME(13713) 꺼내기
1865,@NPC_NAME(9795)에게 되돌아가서 말하기
1866,3층 방에 있는 그림자 매 단원과 대화
1867,발레리의 목적을 알 만한 자 찾기
1869,대장장이 에렉과 대화
1870,예언자 테리어의 예언 듣기
1871,@ITEM_NAME(24606) 수집
1872,@ITEM_NAME(24607) 수집
1873,@ITEM_NAME(24779) 수집
1874,@ITEM_NAME(24786) 뜨기
1875,@ITEM_NAME(7992) 성장 중
1876,@ITEM_NAME(7992) 수확하기
1877,기계 제작소로 @NPC_NAME(9800) 찾아가기
1878,으뜸의 종소리 치기(종으로 '미' 연주)
1879,으뜸의 종소리 치기(종으로 '솔' 연주)
1880,으뜸의 종소리 치기(종으로 '도' 연주)
1881,@DOODAD_NAME(5066)에 물 주기
1882,@ITEM_NAME(8005) 수확
1883,@DOODAD_NAME(4252) 조사하기
1884,@ITEM_NAME(8005) 성장 중
1885,@ITEM_NAME(24778) 수집
1886,@ITEM_NAME(24805) 수집
1887,@DOODAD_NAME(2673) 성장 중
1888,암탉을 도축하여 @ITEM_NAME(3507) 얻기
1889,@ITEM_NAME(16343)|1으로;로; @ITEM_NAME(8256) 만들기
1890,강아지가 가리키는 곳 찾아보기
1892,서쪽 선돌터의 시체 살펴보기
1893,@NPC_NAME(10849)의 소생 확인하기
1895,@DOODAD_NAME(3962) 찾기
1896,에간과 대화하기
1898,시치미 약탈단 노략자를 처치하라.
1899,집을고쳐볼까
1900,네임드 처치해보자
1902,수상한 페레들이 가리킨 거미숲 안쪽으로 찾아가기
1903,@ITEM_NAME(14903) 심기
1904,@ITEM_NAME(14903) 심기
1905,@ITEM_NAME(13728) 심기
1906,@ITEM_NAME(13728) 심기
1907,@ITEM_NAME(4859) 심기
1908,@NPC_NAME(2202) 처치
1909,아침햇살을 드시요
1910,@ITEM_NAME(4859) 심기
1911,@ITEM_NAME(16334) 심기
1912,@ITEM_NAME(16334) 심기
1913,@ITEM_NAME(4858) 심기
1914,@ITEM_NAME(4858) 심기
1917,@ITEM_NAME(21293) 채취
1919,단검 탁자에서 단검 골라 던지기
1921,릴리엇 구릉지 티백의 제재소에 있는 @NPC_NAME(10986) 찾아가기
1922,맬컴의 조각품 사용하기
1923,@NPC_NAME(10759)|1을;를; 처치하고 누이 여신의 반지 찾아보기
1925,두 왕관의 피 묻은 손 집결지에 찾아가기
1927,@ITEM_NAME(8159) 키우기
1928,@ITEM_NAME(8160) 키우기
1929,@ITEM_NAME(8161) 키우기
1930,@ITEM_NAME(23632) 키우기
1931,@ITEM_NAME(23661) 키우기
1932,@ITEM_NAME(23662) 키우기
1933,@ITEM_NAME(4941) 키우기
1934,@ITEM_NAME(15561) 키우기
1935,@ITEM_NAME(15560) 키우기
1936,@NPC_GROUP_NAME(526)에게 @ITEM_NAME(17594) 사용
1937,그림자 매 집결지 찾아가기
1938,바그바트가 남긴 봉인함 조사하기
1939,@NPC_GROUP_NAME(440) 처치
1940,@ITEM_NAME(24920) 특산품을 메고 기억의 터로 무역하러 가기
1941,@ITEM_NAME(24923) 특산품을 메고 초승달 왕좌로 무역하러 가기
1942,@ITEM_NAME(24929) 특산품을 메고 마리아노플로 무역하러 가기
1943,@ITEM_NAME(24931) 특산품을 메고 오스테라로 무역하러 가기
1944,@ITEM_NAME(24934) 특산품을 메고 초승달 왕좌로 무역하러 가기
1945,@ITEM_NAME(24933) 특산품을 메고 오스테라로 무역하러 가기
1946,@ITEM_NAME(24925) 특산품을 메고 옥시언 상단으로 무역하러 가기
1947,@ITEM_NAME(24927) 특산품을 메고 너른 소매 마을로 무역하러 가기
1948,@DOODAD_NAME(1473) 만져보기
1950,@NPC_NAME(11936) 처치에 기여
1951,강아지가 가리키는 곳 찾아보기
1952,@DOODAD_NAME(5296)와 놀아주기
1953,@DOODAD_NAME(5297) 파괴
1955,@NPC_NAME(11957)에게 찾아가기
1958,@NPC_NAME(1462)에게 보고
1959,봉인석에 봉인의 기운을 주입하기
1960,토리니 정원을 수색하고 @NPC_GROUP_NAME(428) 처치하기
1961,@NPC_NAME(9921)|1을;를 대상으로 /무릎 입력하기
1962,이즈나의 왕성 앞에서 기다리는 사람 찾기
1963,@DOODAD_NAME(2879) 속에서  @ITEM_NAME(24211) 찾기
1964,@NPC_NAME(6023)에게 두 아들의 소식 전하기
1965,@NPC_NAME(7914) 사냥 돕기
1966,@DOODAD_NAME(4257)에 갇힌 사람 구하기
1967,@DOODAD_NAME(2884) 깨뜨려 손님 구하기
1968,@DOODAD_NAME(5305) 가동
1969,@NPC_NAME(6624) 처치에 기여
1971,총사 아토슨 구출하기
1973,총사 프로토슨 구출하기
1974,@ITEM_NAME(25056) 뿌리기
1976,@DOODAD_NAME(4617)|1과;와; 대화해보기
1980,@DOODAD_NAME(3762) 수색
1981,@DOODAD_NAME(5324) 줍기
1982,@NPC_NAME(8819)에게 추천서 전달
1983,@NPC_NAME(10894)에게 추천서 전달
1985,@NPC_NAME(10894)에게 전달
1987,@DOODAD_NAME(5382)의 힘을 불러내기
1988,@DOODAD_NAME(1449) 제거
1990,@DOODAD_NAME(4738) 회수하기
1993,@NPC_NAME(907)의 증언 듣기
1994,@NPC_GROUP_NAME(450) 처치
1996,@DOODAD_NAME(1086)에게 @ITEM_NAME(21604)|1을;를; 읽어주기
1997,탄생의 절벽 근처에 있는 @NPC_NAME(6519)에게 @ITEM_NAME(14571) 전해주기
1998,@NPC_NAME(4240) 저지를 돕기
1999,인화 물질 상자 폭파하기
2001,@NPC_NAME(6532) 처치에 기여
2002,@NPC_NAME(5741) 처치에 기여
2003,@DOODAD_NAME(4295) 살펴보기
2005,@ITEM_NAME(13939) 찾기
2006,거미줄 불태우기
2007,@NPC_NAME(10894)에게 추천서 보이기
2011,@NPC_NAME(8819)에게 증거 전달
2013,@ITEM_NAME(25245) 찾기
2014,오스테라에서 @NPC_NAME(6400)와 만나기
2016,@NPC_NAME(10895)에게 동의를 얻은 자술서 전달
2022,수상한 경비병의 소지품 확인
2023,@ITEM_NAME(25296) 얻기
2024,@NPC_NAME(5082)에게 보고
2025,@ITEM_NAME(15810) 수집
2026,@NPC_NAME(5008) 처치
2027,@NPC_NAME(5008) 처치
2028,@DOODAD_NAME(3910) 파괴하기
2029,거미숲 안에서 @NPC_NAME(3438) 찾기
2030,사건 현장에 있는 수상한 자 조사
2031,@DOODAD_NAME(3495) 파괴
2032,@NPC_NAME(3434)에게 선물 전달하기
2033,@NPC_NAME(10330) 처단하기
2035,@NPC_NAME(10489) 처치에 기여
2036,@NPC_NAME(10491) 처치에 기여
2037,북 데비 강 상류에서 @NPC_NAME(3429) 찾기
2038,북 데비 강 상류에서 @NPC_NAME(3412) 찾기
2039,@DOODAD_NAME(4589) 제거
2040,수호자 야영지에 있는 @NPC_NAME(10370) 찾아가기
2041,@ITEM_NAME(15860) 수집
2042,@NPC_NAME(8987)에 보고
2045,@ITEM_NAME(20066) 수집
2046,@NPC_NAME(9367)에게 보고
2047,@DOODAD_NAME(5507)의 주인 확인
2048,@DOODAD_NAME(1205) 성장 돕기
2049,@NPC_NAME(9255)에게 보고
2050,@NPC_NAME(9220) 처치
2051,@ITEM_NAME(14012) 수집
2052,@DOODAD_NAME(5537)|1을;를; 파내어 단서 찾기
2056,@NPC_NAME(9039)와 대화
2057,@NPC_NAME(9040)와 대화
2058,@NPC_NAME(9050)와 대화
2059,@NPC_NAME(12126)으로부터 승리하여 전리품 얻기
2062,굶주린 늑대 소탕
2063,묵직한 자루 회수
2064,잊혀진 성 주변의 스콧 찾기
2065,@NPC_NAME(6401) 만나기
2066,피 묻은 손 야영지의 보관함 조사
2067,@NPC_NAME(8104)|1을;를; 제압하고 조사하기
2068,하피의 알 깨뜨리기
2069,길들어진 오우거에게 독이 든 버섯 먹이기
2070,@NPC_NAME(11279) 처치하고 실마리 얻기
2073,물총고기의 속살 수집
2075,저주받은 관 정화하기
2077,생존자 찾기
2078,불꽃파수꾼 윈터스 처치
2079,무쇠날 기사단장 고드프리의 행방 조사
2080,비탄에 빠진 소녀 구출
2081,@DOODAD_NAME(4044) 뽑기
2082,바람 정령의 기운 채우기
2083,@ITEM_NAME(5095) 확보
2084,@ITEM_NAME(20000) 확보
2085,3층 방의 아샤벨 총관 물리치기
2086,@ITEM_NAME(25813) 교환
2087,@ITEM_NAME(25814) 교환
2088,@ITEM_NAME(25815) 교환
2089,@ITEM_NAME(25816) 교환
2090,@NPC_GROUP_NAME(464)을 대상으로 채팅창에 /진의위엄 입력
2091,@NPC_GROUP_NAME(463)을 대상으로 채팅창에 /타양의포효 입력
2092,@NPC_GROUP_NAME(462)을 대상으로 채팅창에 /에안나의눈물 입력
2093,@NPC_GROUP_NAME(461)을 대상으로 채팅창에 /키프로사의빛 입력
2094,호랑이 눈 총독을 알현하기
2095,@ITEM_NAME(21850) 수확
2096,@ITEM_NAME(23635) 심기
2097,3층의 바그바트 만나기
2098,빈 나무터의 성 2층에 도착하기
2100,@ITEM_NAME(25903)|1을;를; @NPC_NAME(9576)에게 보여주기
2101,@NPC_NAME(3071)의 저주 풀기
2102,@ITEM_NAME(21850) 수확
2103,@ITEM_NAME(23635) 심기
2104,@ITEM_NAME(21850) 수확
2105,@ITEM_NAME(23635) 심기
2106,@ITEM_NAME(21850) 수확
2107,@ITEM_NAME(23635) 심기
2108,@ITEM_NAME(21336)|1으로;로; @NPC_NAME(9550) 제거하기
2109,@NPC_NAME(9582) 찾아가기
2110,@ITEM_NAME(21325) 열기
2111,@NPC_NAME(9568) 처치에 기여
2112,돌아오지 않는 동생 찾기
2114,@ITEM_NAME(25993)|1을;를; 등에 메고 제단 앞까지 가기
2115,선왕의 정자에서 국왕 폐하 찾기
2116,@NPC_NAME(9754) 상대하기
2117,@DOODAD_NAME(5847) 불 태우기
2118,마법의 돌 파괴
2119,@NPC_NAME(7594)|1을;를; 제지하기
2120,도끼 되찾기
2121,@DOODAD_NAME(3965) 제거
2122,시들어버린 꽃에 물 주기
2123,@NPC_NAME(9705) 처치에 기여
2124,@NPC_NAME(1973) 처치에 기여
2125,@NPC_NAME(1977) 처치에 기여
2126,@NPC_NAME(1978) 처치에 기여
2127,@NPC_NAME(2000) 처치에 기여
2128,반인반사의 알 파괴
2130,@NPC_NAME(2002) 처치에 기여
2131,@NPC_NAME(9697)에게서 도끼 얻기
2132,@ITEM_NAME(26016) 훔치기
2133,@NPC_NAME(9610) 공과 담판
2134,@ITEM_NAME(26023)의 도움을 받아 마리안에게 금빛 표지 사용하기
2135,@NPC_NAME(1343) 처치에 기여
2136,뼈의 땅 @NPC_NAME(1926) 찾아가기
2138,밤에 나타나는 @ITEM_NAME(21113) 구하기
2139,발굴대원 @NPC_NAME(9575) 찾기
2140,@NPC_NAME(9584)에게 @ITEM_NAME(19736) 전달
2141,코산의 아이들 불꽃 마법사와 하부 조직원 처치
2142,@NPC_NAME(1123)에게 @ITEM_NAME(24606) 전달
2143,켄타우로스 무리 처치
2144,켄타우로스 대주술사 바론 처치
2145,@NPC_NAME(364)에게 깃털 전달
2146,@NPC_NAME(8874) 영감 설득하기
2149,대학사 @NPC_NAME(9604) 찾아가기
2150,@NPC_NAME(1123)에게 @ITEM_NAME(19541) 전달
2151,조르실에게 남은 폭탄 전달
2152,켄타우로스 우두머리 키루카루 처치
2153,@NPC_NAME(8879) 추궁하기
2154,이니스의 여왕 퇴치에 기여
2155,@NPC_NAME(8887)에게 삼겹살 전달
2156,켄타우로스 우물에 평온의 정수 넣기
2157,@NPC_NAME(8925) 처치
2158,@ITEM_NAME(24610) 훔치기
2159,@NPC_NAME(7510) 처치에 기여
2160,깨달음의 약초 채집하기
2161,하피 우두머리 쯔르추루 처치하기
2162,아무 것도 아닌 자의 무덤에 보물 묻기
2163,@NPC_NAME(3701)|1과;와; @NPC_NAME(4505) 처치
2164,@NPC_NAME(3694)|1을;를; 처치해 품에서 실마리 찾기
2165,@DOODAD_NAME(5892) 망가트리기
2166,@NPC_NAME(9763) 안심 시키고 풀어주기
2167,@NPC_NAME(12318) 안심 시키고 풀어주기
2168,@NPC_NAME(9762) 안심 시키고 풀어주기
2169,무너진 바위 치우기
2170,@NPC_NAME(2652)에게 @ITEM_NAME(26084) 주기
2171,@NPC_NAME(2653)에게 @ITEM_NAME(26084) 주기
2172,@NPC_NAME(2627)에게 @ITEM_NAME(26084) 주기
2173,@DOODAD_NAME(5902) 수리
2174,목축장 우물물로 더러운 양 씻기기
2175,하얀놀 곰푸파파 처치하기
2176,하얀놀 무리 처치하기
2177,우르틀의 양에게 황금벼슬초 먹이기
2178,@NPC_NAME(364)에게 @ITEM_NAME(19128) 전달
2179,나라야나 상단의 짐 되찾기
2181,거대 바이암 우두머리 쿠쿠루쿠쿠 처치하기
2182,@NPC_NAME(12327) 처치에 기여
2183,회담 장소의 에노이르와 만남
2184,@DOODAD_NAME(3580) 열기
2187,@ITEM_NAME(15977) 5개로 미완성된 모래성 완성
2188,완성된 모래성 살펴보기
2189,@NPC_NAME(8910)에게 @ITEM_NAME(19686) 보이기
2190,@DOODAD_NAME(721) 부수기
2191,모래성 쌓는 시데로스에게 보고
2192,하얀놀 곰푸파파 처치하기
2193,@NPC_NAME(10343) 쓰러뜨리기
2194,뼈의 땅 지키기
2195,뼈의 땅 지키기
2196,뼈의 땅 지키기
2197,뼈의 땅 지키기
2198,클리페 수색
2199,르델린 수색
2201,바이암의 알 제거하기
2205,도망자 아삼의 딱한 사정 듣기
2206,피에 굶주린 상어의 @ITEM_NAME(26162) 입수
2208,@ITEM_NAME(20047)을 내려 놓기
2209,@NPC_NAME(10350)에게 @ITEM_NAME(21258) 읽어주기
2210,총사 아라미슨 구출하기
2211,죽은 병사의 뼈 발굴하기
2213,살피라 수도사에게 얻은 중화제를 살피라의 도자기에 사용하기
2214,살피라 수도사 처치하기
2215,그림자 매 집결지 2층에서 하만 찾기
2216,변신한 하만과 승부하기
2217,켄타우로스의 독날 사용하기
2219,제국의 비단 꾸러미 내려놓기
2220,@NPC_NAME(10349) 근처
2221,3층의 @NPC_NAME(10339)|1과;와; 대화하기
2224,이혼 서류에 도장 찍기
2225,이혼 서류에 도장 찍기
2227,아카네스 학파의 지팡이 사용하기
2228,되살아난 오나흐 쓰러뜨리기
2229,아카네스 학파의 지팡이 얻기
2230,@DOODAD_NAME(5969)에서 기름 덩이 손질
2231,@DOODAD_NAME(5971)에 불 붙이기
2232,엘렌 공주를 대상으로 채팅창에 /절 입력
2233,마리아노플 세 가문 수장 중 한 명을 대상으로 채팅창에 /절 입력
2234,에노이르를 대상으로 채팅창에 /절 입력
2235,@NPC_NAME(9918)를 쓰러뜨리기
2236,지역 어르신 대상으로 채팅창에 /절 입력
2238,@NPC_GROUP_NAME(500)|1을;를; 대상으로 채팅창에 /절 입력
2239,@NPC_GROUP_NAME(501)|1을;를; 대상으로 채팅창에 /절 입력
2240,@NPC_GROUP_NAME(502)|1을;를; 대상으로 채팅창에 /절 입력
2241,@NPC_GROUP_NAME(503)|1을;를; 대상으로 채팅창에 /절 입력
2242,@DOODAD_NAME(564)로 @ITEM_NAME(5384) 만들기
2243,@DOODAD_NAME(525)로 @ITEM_NAME(5385) 만들기
2245,@DOODAD_NAME(564)로 @ITEM_NAME(5384) 만들기
2246,@ITEM_NAME(26597)|1을;를; 매사냥 고원 탈것 축사에 내려놓기
2247,야생 눈사자 길들이기
2248,@ITEM_NAME(26598)|1을;를; 무지개 벌판 탈것 축사에 내려놓기
2249,야생 타레 길들이기
2250,@ITEM_NAME(26599)|1을;를; 솔즈리드 반도 탈것 축사에 내려놓기
2251,야생마 길들이기
2252,@ITEM_NAME(26600)|1을;를; 그위오니드 숲 탈것 축사에 내려놓기
2253,야생 엘크 길들이기
2254,훼손된 황혼석 쌓기
2255,@ITEM_NAME(26495) 배달
2256,@ITEM_NAME(26496) 배달
2257,@NPC_NAME(10320) 중 한 명과 결투하기
2258,@NPC_NAME(5925)에게 결투 결과 보고하기
2259,@DOODAD_NAME(6077)|1을;를; 이용해 @ITEM_NAME(26505) 제작
2260,@DOODAD_NAME(6077)|1을;를; 이용해 @ITEM_NAME(26505) 제작
2264,@ITEM_NAME(26603)|1을;를; 노송그루 마을 인근에 내려놓기
2265,@ITEM_NAME(26601)|1을;를; 바람그늘 마을 인근에 내려놓기
2266,@ITEM_NAME(26602)|1을;를; 베어 산채 입구에 내려놓기
2267,@ITEM_NAME(26606)|1을;를; 북 데비 강 상류 인근에 내려놓기
2268,@ITEM_NAME(26604)|1을;를; 쇠모루 마을 인근에 내려놓기
2269,@ITEM_NAME(26605)|1을;를; 철광산 인근에 내려놓기
2273,@DOODAD_NAME(6087) 제거
2274,@ITEM_NAME(26537) 수거
2275,@ITEM_NAME(26640)|1을;를; 푸른 소금 상회 상인 모집원에게 보여주기
2276,@ITEM_NAME(26641)|1을;를; 푸른 소금 상회 상인 모집원에게 보여주기
2277,@ITEM_NAME(26642)|1을;를; 푸른 소금 상회 상인 모집원에게 보여주기
2278,@ITEM_NAME(26643)|1을;를; 푸른 소금 상회 상인 모집원에게 보여주기
2279,@ITEM_NAME(26644)|1을;를; 푸른 소금 상회 상인 모집원에게 보여주기
2280,@NPC_NAME(12650)과 대화
2281,@NPC_NAME(12651)과 대화
2284,@NPC_NAME(3615)과 대화
2285,@ITEM_NAME(26667) 수집
2286,@NPC_NAME(12037)과 대화
2287,@NPC_NAME(12652)과 대화
2288,이야기를 파는 집에 도착
2289,@ITEM_NAME(26696) 수집
2290,@NPC_NAME(12652)에게 보고
2291,@NPC_NAME(680)에게 @ITEM_NAME(26826) 전달
2295,@ITEM_NAME(26663) 수집
2296,@NPC_NAME(79)와 대화
2299,@NPC_NAME(80)에게 보고
2300,@NPC_NAME(680)에게 보고
2302,@ITEM_NAME(26665) 수집
2303,@NPC_NAME(12650)에게 보고
2304,@NPC_NAME(12650)에게 보고
2305,@ITEM_NAME(26664) 수집
2308,@ITEM_NAME(26698)|1을;를; 보급관에게 보급하기
2309,@ITEM_NAME(26728)|1을;를; 보급관에게 보급하기
2310,@ITEM_NAME(26699)|1을;를; 보급관에게 보급하기
2311,@ITEM_NAME(26729)|1을;를; 보급관에게 보급하기
2312,@ITEM_NAME(26700)|1을;를; 보급관에게 보급하기
2313,@ITEM_NAME(26730)|1을;를; 보급관에게 보급하기
2314,@ITEM_NAME(26701)|1을;를; 보급관에게 보급하기
2315,@ITEM_NAME(26731)|1을;를; 보급관에게 보급하기
2316,@ITEM_NAME(26702)|1을;를; 보급관에게 보급하기
2317,@ITEM_NAME(26732)|1을;를; 보급관에게 보급하기
2319,푸른 소금 상회 무역품을 만들어 동틀녘 반도의 무역품 보관함에 놓기
2320,@DOODAD_NAME(6117) 제거
2323,로이스터 경의 집 도착
2324,@NPC_NAME(10857)에게 @ITEM_NAME(26795) 넘기기
2325,@ITEM_NAME(26826) 수집
2326,@ITEM_NAME(26827) 수집
2327,@NPC_NAME(80)에게 @ITEM_NAME(26827) 전달
2328,칼바람 폐광 내부 조사
2335,@NPC_NAME(680)과 대화
2336,@NPC_NAME(80)와 대화
2337,이요르의 여행일지 묶음 8개를 모두 모아 이요르의 여행기 제작
2338,@NPC_NAME(80)와 대화
2339,@NPC_NAME(680)과 대화
2340,그루달의 여행일지 묶음 8개를 모두 모아 그루달의 여행기 제작
2341,@NPC_NAME(12732)에게 질문
2342,@NPC_NAME(12651)에게 보고
2343,말하는 개구리와 대화 시도
2344,@ITEM_NAME(26826) 수집
2345,@NPC_NAME(8998)와 대화
2346,@NPC_NAME(8998)와 대화
2347,@ITEM_NAME(26713)으로 @DOODAD_NAME(6119) 제거
2349,@ITEM_NAME(26860) 심기
2350,@ITEM_NAME(26975) 모으기
2351,@NPC_NAME(12918)과 교감하기
2352,@ITEM_NAME(26975) 모으기
2353,@NPC_NAME(12919)와 교감하기
2354,시들지 않은 수레국화 캐기
2356,@NPC_NAME(10856)에게 신기루 장비 교환권 보이기
2358,상단을 호위하라!
2359,소르켈 국왕에게 친서 전달
2363,@ITEM_NAME(27277)|1을;를; @NPC_NAME(13023) 옆에 내려놓기
2364,비행석 가공작업
2366,비행석 가공하기
2367,비행석 제련하기
2368,호랑이의 눈 뒤편 골목에 도착
2369,@ITEM_NAME(27277)|1을;를; 수거하기
2370,@NPC_NAME(1257)에게 @ITEM_NAME(27304) 사용
2371,@NPC_NAME(13027)에게 @ITEM_NAME(27305) 사용
2372,@NPC_NAME(1247)에게 @ITEM_NAME(27306) 사용
2376,제작대에서 망치질하기
2378,소르켈 국왕에게 친서 전달
2379,말리카족의 신성한 토템에 절하기
2380,공터에 나무판 묻기
2383,사금 채취장 언덕 위에서 로샤칸타의 행방 탐색
2384,@NPC_NAME(13077)에게 @ITEM_NAME(784) 전달
2385,@ITEM_NAME(27493)|1을;를; 사용하여 추모
2386,십자별 킬하기
2387,봉제 인형들을 모아 @ITEM_NAME(27808)|1을;를; 사용해 @ITEM_NAME(27809)로 만들기
2388,봉제 인형들을 모아 @ITEM_NAME(27810)|1을;를; 사용해 @ITEM_NAME(27811)로 만들기
2389,@ITEM_NAME(27807) 수집
2390,@NPC_NAME(13160)에게 징표 전달
2392,@ITEM_NAME(27807) 수집
2393,@ITEM_NAME(27807) 수집
2394,@ITEM_NAME(27807) 수집
2395,@NPC_NAME(13218)에게 징표 전달
2396,@NPC_NAME(13220)에게 징표 전달
2397,@NPC_NAME(13219)에게 징표 전달
2398,@ITEM_NAME(27980) 교환
2399,@NPC_GROUP_NAME(518)을 대상으로 채팅창에 /루키우스의찬가 입력
2400,@NPC_NAME(5931)에게 동의 구하기
2401,@NPC_NAME(3602)에게 동의 구하기
2402,@ITEM_NAME(27981) 교환
2403,@NPC_GROUP_NAME(519)을 대상으로 채팅창에 /아란제브의명상 입력
2404,@ITEM_NAME(27982) 교환
2405,@NPC_GROUP_NAME(520)을 대상으로 채팅창에 /아란제비아의미소 입력
2406,@ITEM_NAME(27983) 교환
2407,@NPC_GROUP_NAME(521)을 대상으로 채팅창에 /오키드나의꿈 입력
2408,@NPC_NAME(12454) 설득하기
2409,@NPC_NAME(2678) 설득하기
2410,@NPC_NAME(5697)에게 동의 구하기
2411,@NPC_NAME(4291)에게 동의 구하기
2412,@NPC_NAME(1123)와 대화
2413,@ITEM_NAME(28141) 수집
2414,@NPC_NAME(1123)와 대화
2415,@NPC_NAME(1123)와 대화
2416,@ITEM_NAME(28203) 수집
2417,@ITEM_NAME(28206) 수집
2420,50 레벨의 @ITEM_NAME(14878) 소환
2421,@NPC_NAME(13295)에게 보고
2422,@ITEM_NAME(28223) 수집
2423,장비를 착용하지 않은 레벨 50의 @ITEM_NAME(8158) 보유
2426,@ITEM_NAME(28246) 수집
2427,@DOODAD_NAME(6796)에 점화
2428,@DOODAD_NAME(6795)에서  @ITEM_NAME(28317) 만들기
2429,@DOODAD_NAME(6795)에서  @ITEM_NAME(28317) 만들기
2435,길 잃은 여신의 침소에서 난파된 무역선 확인
2436,@ITEM_NAME(28349)|1을;를; 메고 시간 내에 두 번째 지점 통과
2437,@ITEM_NAME(28349)|1을;를; 메고 시간 내에 첫 번째 지점 통과
2439,@ITEM_NAME(28349)|1을;를; 메고 시간 내에 네 번째 지점 통과
2440,@DOODAD_NAME(6625)에서 @ITEM_NAME(28349) 구입
